COM,status,mean_altitude,superficie,is_metropole,metropole_name
76392,Chef-lieu canton,126.0,1872.0,0,
17236,Chef-lieu canton,64.0,2672.0,0,
62624,Commune simple,33.0,548.0,0,
70205,Commune simple,386.0,327.0,0,
14219,Commune simple,237.0,1101.0,0,
54177,Commune simple,263.0,1462.0,0,
38176,Commune simple,239.0,1270.0,0,
39334,Commune simple,390.0,182.0,0,
80659,Commune simple,119.0,690.0,0,
07007,Commune simple,554.0,1830.0,0,
06077,Commune simple,947.0,6503.0,0,
49092,Chef-lieu canton,92.0,4945.0,0,
28312,Commune simple,166.0,518.0,0,
62594,Commune simple,107.0,738.0,0,
17398,Commune simple,24.0,393.0,0,
67160,Commune simple,259.0,1324.0,0,
36086,Commune simple,177.0,4255.0,0,
07172,Commune simple,414.0,1431.0,0,
28137,Commune simple,156.0,2388.0,0,
2B265,Commune simple,578.0,1748.0,0,
57652,Commune simple,197.0,1052.0,0,
80472,Commune simple,132.0,599.0,0,
76646,Commune simple,83.0,625.0,0,
46319,Commune simple,346.0,876.0,0,
25626,Commune simple,382.0,890.0,0,
31243,Commune simple,224.0,382.0,0,
59290,Commune simple,179.0,906.0,0,
70304,Commune simple,317.0,195.0,0,
69239,Commune simple,404.0,1748.0,0,
21207,Commune simple,400.0,978.0,0,
85111,Commune simple,3.0,1920.0,0,
17186,Commune simple,10.0,768.0,0,
04206,Commune simple,529.0,2041.0,0,
47064,Commune simple,132.0,1206.0,0,
02490,Commune simple,125.0,610.0,0,
27436,Commune simple,166.0,1014.0,0,
11253,Commune simple,249.0,2471.0,0,
49324,Commune simple,98.0,1890.0,0,
27234,Commune simple,132.0,340.0,0,
42294,Commune simple,322.0,411.0,0,
50181,Commune simple,28.0,825.0,0,
22275,Commune simple,126.0,2319.0,0,
39436,Commune simple,632.0,1355.0,0,
65113,Commune simple,466.0,1277.0,0,
01010,Commune simple,706.0,2948.0,0,
72157,Commune simple,123.0,757.0,0,
02812,Commune simple,150.0,821.0,0,
30322,Commune simple,607.0,2584.0,0,
14202,Commune simple,72.0,181.0,0,
02447,Commune simple,131.0,1103.0,0,
25515,Commune simple,884.0,1052.0,0,
67496,Commune simple,176.0,202.0,0,
57057,Commune simple,263.0,960.0,0,
24061,Commune simple,178.0,949.0,0,
52476,Commune simple,385.0,771.0,0,
67152,Chef-lieu canton,147.0,2215.0,1,Strasbourg
49010,Commune simple,66.0,1689.0,0,
65443,Commune simple,253.0,54.0,0,
65081,Commune simple,412.0,207.0,0,
72254,Commune simple,104.0,1252.0,0,
14639,Commune simple,146.0,566.0,0,
76154,Commune simple,191.0,1249.0,0,
19242,Commune simple,213.0,592.0,0,
07192,Commune simple,875.0,3356.0,0,
25402,Commune simple,532.0,538.0,0,
08006,Commune simple,90.0,873.0,0,
81115,Commune simple,677.0,2381.0,0,
26182,Commune simple,321.0,2259.0,0,
01093,Chef-lieu canton,246.0,1797.0,0,
21619,Commune simple,225.0,1271.0,0,
17081,Commune simple,45.0,821.0,0,
17272,Commune simple,30.0,847.0,0,
21490,Commune simple,419.0,2155.0,0,
47209,Commune simple,121.0,1936.0,0,
83043,Chef-lieu canton,356.0,11321.0,0,
95633,Commune simple,71.0,9.0,0,
29040,Commune simple,26.0,882.0,0,
25113,Commune simple,785.0,652.0,0,
89400,Commune simple,239.0,2676.0,0,
77448,Commune simple,95.0,310.0,0,
60457,Commune simple,140.0,419.0,0,
33312,Commune simple,4.0,2180.0,1,Bordeaux
72025,Commune simple,40.0,3001.0,0,
41045,Commune simple,100.0,2670.0,0,
44033,Commune simple,22.0,2475.0,0,
08155,Commune simple,245.0,439.0,0,
17085,Commune simple,11.0,1206.0,0,
62534,Chef-lieu canton,75.0,1009.0,0,
78417,Commune simple,108.0,804.0,0,
2A104,Commune simple,196.0,1444.0,0,
50388,Commune simple,38.0,1260.0,0,
12167,Chef-lieu canton,354.0,5410.0,0,
77002,Commune simple,135.0,2022.0,0,
54469,Commune simple,289.0,737.0,0,
59432,Commune simple,92.0,439.0,0,
06090,Commune simple,130.0,1115.0,0,
59262,Commune simple,57.0,1193.0,0,
10259,Commune simple,68.0,1166.0,0,
2B222,Commune simple,1051.0,573.0,0,
53101,Commune simple,67.0,2225.0,0,
09269,Commune simple,603.0,925.0,0,
48182,Commune simple,1335.0,2222.0,0,
63346,Commune simple,988.0,3229.0,0,
2B221,Commune simple,1099.0,332.0,0,
25032,Commune simple,441.0,658.0,0,
76715,Commune simple,147.0,1059.0,0,
77326,Commune simple,81.0,858.0,0,
19195,Commune simple,194.0,773.0,0,
41265,Commune simple,119.0,1326.0,0,
60333,Commune simple,112.0,993.0,0,
31239,Chef-lieu canton,237.0,2252.0,0,
65077,Commune simple,1699.0,3704.0,0,
27596,Commune simple,205.0,811.0,0,
50397,Commune simple,205.0,927.0,0,
25166,Commune simple,490.0,327.0,0,
61510,Commune simple,225.0,1144.0,0,
54282,Commune simple,309.0,705.0,0,
77097,Commune simple,158.0,827.0,0,
76251,Commune simple,130.0,363.0,0,
2B257,Commune simple,217.0,1003.0,0,
58119,Commune simple,254.0,1390.0,0,
76509,Commune simple,158.0,1915.0,0,
61466,Commune simple,213.0,814.0,0,
72053,Commune simple,107.0,2597.0,0,
76073,Commune simple,92.0,323.0,0,
71188,Commune simple,420.0,333.0,0,
38497,Commune simple,803.0,295.0,0,
54484,Commune simple,290.0,576.0,0,
59498,Commune simple,135.0,278.0,0,
44027,Commune simple,25.0,1619.0,0,
64374,Commune simple,145.0,1183.0,0,
25046,Commune simple,538.0,630.0,0,
2A011,Commune simple,728.0,475.0,0,
31196,Commune simple,287.0,960.0,0,
74131,Chef-lieu canton,427.0,969.0,0,
24045,Commune simple,140.0,1679.0,0,
62907,Commune simple,28.0,659.0,0,
72046,Commune simple,122.0,1833.0,0,
62183,Commune simple,70.0,1347.0,0,
31088,Commune simple,195.0,450.0,1,Toulouse
79048,Commune simple,72.0,3455.0,0,
55503,Commune simple,338.0,1119.0,0,
67474,Chef-lieu canton,204.0,1542.0,0,
13086,Chef-lieu canton,317.0,2399.0,0,
29049,Commune simple,121.0,7051.0,0,
06075,Chef-lieu canton,603.0,2965.0,1,Nice
46033,Commune simple,199.0,1949.0,0,
09256,Commune simple,389.0,445.0,0,
21429,Commune simple,325.0,1716.0,0,
39153,Commune simple,588.0,417.0,0,
37117,Commune simple,85.0,3031.0,0,
68323,Commune simple,309.0,856.0,0,
45044,Commune simple,130.0,1685.0,0,
01262,Chef-lieu canton,279.0,4009.0,0,
32257,Commune simple,172.0,780.0,0,
19106,Chef-lieu canton,485.0,1774.0,0,
23034,Commune simple,649.0,364.0,0,
71117,Commune simple,189.0,662.0,0,
62479,Commune simple,37.0,596.0,0,
88206,Commune simple,335.0,744.0,0,
17480,Commune simple,20.0,996.0,0,
22060,Commune simple,191.0,1669.0,0,
27237,Commune simple,171.0,408.0,0,
88221,Commune simple,451.0,2700.0,0,
79270,Chef-lieu canton,82.0,519.0,0,
62458,Commune simple,27.0,651.0,0,
55110,Commune simple,258.0,1080.0,0,
31374,Commune simple,209.0,2472.0,0,
14714,Commune simple,79.0,1338.0,0,
61230,Chef-lieu canton,214.0,3962.0,0,
62335,Commune simple,94.0,2060.0,0,
19069,Commune simple,554.0,1462.0,0,
02433,Commune simple,141.0,819.0,0,
80634,Commune simple,74.0,864.0,0,
65192,Commune simple,2026.0,14302.0,0,
73303,Chef-lieu canton,1011.0,5753.0,0,
16264,Commune simple,165.0,3335.0,0,
51010,Commune simple,91.0,1386.0,0,
24207,Commune simple,133.0,1230.0,0,
21454,Commune simple,259.0,2378.0,0,
10009,Commune simple,236.0,1442.0,0,
59552,Commune simple,65.0,394.0,0,
62303,Commune simple,87.0,640.0,0,
2A115,Commune simple,418.0,2080.0,0,
78305,Commune simple,129.0,649.0,0,
08349,Commune simple,228.0,651.0,0,
15101,Commune simple,1252.0,3524.0,0,
24420,Commune simple,111.0,1884.0,0,
05183,Commune simple,2048.0,4275.0,0,
39016,Chef-lieu canton,561.0,2004.0,0,
19279,Commune simple,149.0,440.0,0,
68127,Commune simple,297.0,442.0,0,
76302,Chef-lieu canton,119.0,801.0,0,
11058,Commune simple,235.0,1010.0,0,
34081,Commune simple,44.0,1023.0,0,
70130,Commune simple,268.0,716.0,0,
61028,Commune simple,182.0,2885.0,0,
63404,Commune simple,468.0,898.0,0,
57178,Commune simple,233.0,576.0,0,
76233,Commune simple,135.0,447.0,0,
53116,Chef-lieu canton,253.0,2318.0,0,
11065,Commune simple,691.0,2655.0,0,
41274,Commune simple,95.0,519.0,0,
83088,Commune simple,454.0,2512.0,0,
01114,Commune simple,858.0,1125.0,0,
04162,Commune simple,660.0,2299.0,0,
14695,Commune simple,110.0,1712.0,0,
74040,Commune simple,597.0,857.0,0,
45236,Commune simple,124.0,1580.0,0,
11323,Commune simple,412.0,1175.0,0,
31316,Commune simple,995.0,1295.0,0,
57260,Commune simple,249.0,1308.0,0,
22169,Commune simple,248.0,1489.0,0,
91326,Chef-lieu canton,60.0,223.0,0,
77260,Commune simple,91.0,558.0,0,
46204,Commune simple,342.0,2646.0,0,
72163,Commune simple,83.0,1365.0,0,
38212,Commune simple,1385.0,6203.0,0,
62029,Commune simple,98.0,690.0,0,
34048,Commune simple,52.0,491.0,0,
38128,Chef-lieu canton,994.0,1110.0,0,
57364,Commune simple,336.0,890.0,0,
23144,Commune simple,709.0,4798.0,0,
44164,Commune simple,18.0,3529.0,0,
28383,Commune simple,153.0,2411.0,0,
68231,Chef-lieu canton,196.0,124.0,0,
36116,Commune simple,193.0,2810.0,0,
73045,Commune simple,1030.0,553.0,0,
48150,Commune simple,1082.0,1206.0,0,
73054,Chef-lieu canton,2031.0,18180.0,0,
69069,Commune simple,270.0,468.0,0,
61374,Commune simple,285.0,643.0,0,
51413,Commune simple,87.0,1075.0,0,
81121,Commune simple,700.0,1470.0,0,
44118,Commune simple,46.0,3057.0,0,
54232,Commune simple,249.0,2542.0,0,
72340,Commune simple,73.0,1273.0,0,
14134,Commune simple,35.0,241.0,0,
80535,Commune simple,70.0,878.0,0,
65313,Commune simple,376.0,240.0,0,
24404,Commune simple,216.0,2071.0,0,
77195,Commune simple,93.0,777.0,0,
14474,Commune simple,18.0,756.0,0,
46103,Commune simple,229.0,3123.0,0,
93007,Chef-lieu canton,46.0,812.0,0,
33186,Commune simple,76.0,932.0,0,
61481,Commune simple,202.0,551.0,0,
77126,Commune simple,71.0,1518.0,0,
52414,Commune simple,229.0,570.0,0,
80203,Commune simple,149.0,448.0,0,
18121,Commune simple,181.0,1360.0,0,
40271,Commune simple,32.0,2650.0,0,
26122,Commune simple,530.0,1508.0,0,
25610,Commune simple,585.0,792.0,0,
39139,Commune simple,213.0,365.0,0,
34006,Commune simple,168.0,1114.0,0,
54376,Commune simple,351.0,400.0,0,
55150,Commune simple,339.0,2493.0,0,
27018,Commune simple,84.0,1353.0,0,
80584,Commune simple,122.0,1653.0,0,
89355,Commune simple,206.0,1420.0,0,
25189,Commune simple,421.0,999.0,0,
02633,Commune simple,87.0,501.0,0,
33121,Commune simple,56.0,368.0,0,
14388,Commune simple,244.0,1393.0,0,
16001,Commune simple,197.0,3348.0,0,
39259,Commune simple,287.0,174.0,0,
79211,Commune simple,149.0,1374.0,0,
18116,Commune simple,200.0,2826.0,0,
17310,Commune simple,27.0,2432.0,0,
25566,Commune simple,335.0,891.0,0,
84137,Chef-lieu canton,248.0,2710.0,0,
93039,Commune simple,27.0,174.0,0,
02676,Commune simple,111.0,2029.0,0,
51507,Sous-préfecture,191.0,5716.0,0,
80777,Commune simple,118.0,481.0,0,
16326,Commune simple,63.0,443.0,0,
38017,Commune simple,288.0,1231.0,0,
68201,Chef-lieu canton,630.0,2320.0,0,
07281,Chef-lieu canton,294.0,2375.0,0,
61480,Commune simple,332.0,1317.0,0,
68125,Commune simple,304.0,245.0,0,
89015,Commune simple,209.0,2654.0,0,
52446,Commune simple,377.0,1250.0,0,
36001,Chef-lieu canton,374.0,2794.0,0,
08229,Commune simple,82.0,1131.0,0,
51081,Commune simple,123.0,372.0,0,
01157,Commune simple,199.0,830.0,0,
52519,Commune simple,449.0,713.0,0,
55400,Commune simple,205.0,851.0,0,
50273,Commune simple,61.0,1427.0,0,
29218,Chef-lieu canton,41.0,799.0,0,
76504,Commune simple,80.0,406.0,0,
64432,Commune simple,287.0,717.0,0,
51382,Commune simple,146.0,604.0,0,
34072,Commune simple,196.0,761.0,0,
15129,Commune simple,938.0,2032.0,0,
38427,Commune simple,588.0,710.0,0,
46046,Commune simple,225.0,760.0,0,
34208,Commune simple,73.0,587.0,0,
74269,Chef-lieu canton,437.0,1676.0,0,
14497,Commune simple,76.0,813.0,0,
11094,Commune simple,501.0,1871.0,0,
11360,Commune simple,27.0,872.0,0,
21048,Commune simple,215.0,385.0,0,
48180,Commune simple,867.0,3279.0,0,
31193,Chef-lieu canton,286.0,3843.0,0,
30333,Commune simple,43.0,874.0,0,
51169,Commune simple,141.0,959.0,0,
49093,Commune simple,28.0,661.0,0,
14305,Commune simple,106.0,1347.0,0,
03078,Commune simple,462.0,1337.0,0,
54108,Commune simple,312.0,564.0,0,
07314,Commune simple,575.0,2277.0,0,
35126,Chef-lieu canton,61.0,4306.0,0,
21335,Commune simple,421.0,2046.0,0,
51655,Commune simple,101.0,949.0,0,
80834,Commune simple,118.0,346.0,0,
37217,Commune simple,90.0,2133.0,0,
13026,Chef-lieu canton,73.0,3275.0,0,
53049,Commune simple,123.0,984.0,0,
44192,Commune simple,21.0,3245.0,0,
11265,Commune simple,1339.0,2208.0,0,
36173,Commune simple,107.0,6701.0,0,
84066,Commune simple,617.0,3873.0,0,
39534,Commune simple,508.0,1426.0,0,
90057,Commune simple,443.0,1093.0,0,
76031,Commune simple,143.0,473.0,0,
88071,Commune simple,356.0,494.0,0,
54587,Commune simple,289.0,1168.0,0,
38185,Préfecture,219.0,1856.0,1,Grenoble
23204,Commune simple,439.0,1530.0,0,
83044,Chef-lieu canton,897.0,6392.0,0,
36124,Commune simple,114.0,6644.0,0,
40211,Commune simple,30.0,1505.0,0,
16268,Commune simple,100.0,1145.0,0,
50135,Commune simple,94.0,657.0,0,
54185,Commune simple,306.0,238.0,0,
85234,Chef-lieu canton,3.0,6227.0,0,
62206,Commune simple,48.0,540.0,0,
28346,Commune simple,170.0,691.0,0,
86068,Commune simple,135.0,3879.0,0,
06085,Chef-lieu canton,156.0,2601.0,0,
61084,Commune simple,199.0,895.0,0,
21587,Commune simple,381.0,2895.0,0,
17113,Commune simple,41.0,1789.0,0,
22375,Commune simple,89.0,738.0,0,
54514,Commune simple,384.0,377.0,0,
26090,Commune simple,947.0,1236.0,0,
19162,Commune simple,363.0,2494.0,0,
33118,Commune simple,55.0,751.0,0,
06002,Commune simple,1030.0,1293.0,0,
59158,Commune simple,29.0,1636.0,0,
57038,Commune simple,384.0,1548.0,0,
59430,Commune simple,114.0,1255.0,0,
17117,Commune simple,115.0,1233.0,0,
2B344,Commune simple,485.0,99.0,0,
19225,Commune simple,519.0,2492.0,0,
70490,Commune simple,315.0,578.0,0,
18094,Commune simple,176.0,2754.0,0,
49174,Commune simple,38.0,926.0,0,
82067,Commune simple,169.0,1164.0,0,
37181,Commune simple,105.0,2654.0,0,
27686,Commune simple,13.0,56.0,0,
27485,Chef-lieu canton,3.0,1027.0,0,
11397,Commune simple,95.0,1795.0,0,
12243,Commune simple,549.0,3767.0,0,
31019,Commune simple,1514.0,978.0,0,
12252,Commune simple,302.0,1353.0,0,
33477,Commune simple,29.0,236.0,0,
02145,Commune simple,90.0,590.0,0,
02473,Commune simple,78.0,356.0,0,
60093,Commune simple,110.0,944.0,0,
51555,Commune simple,190.0,3229.0,0,
28001,Commune simple,132.0,3507.0,0,
51263,Commune simple,219.0,890.0,0,
80607,Commune simple,73.0,554.0,0,
60439,Chef-lieu canton,77.0,1025.0,0,
61090,Commune simple,241.0,492.0,0,
50278,Commune simple,103.0,324.0,0,
51535,Chef-lieu canton,159.0,2283.0,0,
02293,Commune simple,122.0,1373.0,0,
61352,Commune simple,220.0,533.0,0,
63018,Commune simple,447.0,864.0,0,
10181,Commune simple,191.0,3049.0,0,
90046,Commune simple,403.0,1823.0,0,
31098,Chef-lieu canton,197.0,1088.0,0,
21457,Commune simple,398.0,791.0,0,
80220,Commune simple,89.0,419.0,0,
21011,Commune simple,390.0,1467.0,0,
37182,Commune simple,95.0,1780.0,0,
80318,Commune simple,45.0,1176.0,0,
67056,Commune simple,173.0,582.0,0,
80061,Commune simple,201.0,677.0,0,
59238,Commune simple,24.0,1459.0,0,
40002,Chef-lieu canton,63.0,2771.0,0,
08233,Commune simple,191.0,857.0,0,
39381,Commune simple,763.0,839.0,0,
55262,Commune simple,237.0,1650.0,0,
83107,Commune simple,92.0,10692.0,0,
59426,Commune simple,36.0,619.0,1,Lille
85106,Commune simple,2.0,790.0,0,
95102,Commune simple,128.0,1067.0,0,
68154,Chef-lieu canton,233.0,747.0,0,
41020,Commune simple,119.0,1097.0,0,
27412,Commune simple,127.0,1018.0,0,
86257,Commune simple,110.0,1501.0,0,
24452,Commune simple,127.0,1275.0,0,
68179,Commune simple,444.0,460.0,0,
58019,Commune simple,273.0,1307.0,0,
28089,Chef-lieu canton,204.0,409.0,0,
49081,Commune simple,57.0,2401.0,0,
06024,Commune simple,1093.0,2466.0,0,
79033,Commune simple,55.0,1180.0,0,
77217,Commune simple,93.0,1823.0,0,
55326,Commune simple,319.0,413.0,0,
74270,Commune simple,1261.0,3327.0,0,
02661,Commune simple,89.0,301.0,0,
51425,Commune simple,145.0,1202.0,0,
66227,Commune simple,32.0,1159.0,0,
65125,Commune simple,556.0,1024.0,0,
07244,Commune simple,708.0,1536.0,0,
71306,Chef-lieu canton,292.0,1671.0,0,
71272,Commune simple,217.0,1221.0,0,
22283,Commune simple,80.0,1483.0,0,
50532,Commune simple,33.0,1472.0,0,
66055,Commune simple,233.0,730.0,0,
35089,Commune simple,79.0,1189.0,0,
34211,Commune simple,222.0,470.0,0,
87200,Commune simple,197.0,1973.0,0,
41150,Commune simple,93.0,2838.0,0,
28178,Commune simple,134.0,879.0,0,
26093,Commune simple,198.0,1470.0,0,
67449,Commune simple,126.0,660.0,0,
80583,Commune simple,105.0,527.0,0,
85181,Commune simple,47.0,1723.0,0,
57374,Commune simple,351.0,1065.0,0,
50081,Commune simple,25.0,670.0,0,
89265,Commune simple,178.0,1609.0,0,
34334,Commune simple,380.0,2804.0,0,
35087,Commune simple,88.0,1258.0,0,
66225,Commune simple,270.0,1176.0,0,
49330,Commune simple,56.0,1738.0,0,
95101,Commune simple,47.0,375.0,0,
76187,Commune simple,105.0,441.0,0,
39211,Commune simple,208.0,549.0,0,
59405,Commune simple,71.0,740.0,0,
26106,Commune simple,145.0,1000.0,0,
89033,Commune simple,177.0,674.0,0,
74063,Commune simple,1578.0,3214.0,0,
26312,Commune simple,147.0,389.0,0,
57422,Commune simple,203.0,1578.0,0,
82098,Commune simple,160.0,1291.0,0,
32039,Commune simple,186.0,338.0,0,
23209,Commune simple,417.0,1883.0,0,
51640,Chef-lieu canton,132.0,1123.0,0,
35321,Commune simple,92.0,1056.0,0,
76281,Commune simple,119.0,1006.0,0,
16192,Commune simple,200.0,4646.0,0,
02357,Commune simple,151.0,726.0,0,
14192,Commune simple,154.0,1708.0,0,
01221,Commune simple,790.0,1135.0,0,
60017,Commune simple,140.0,706.0,0,
83055,Chef-lieu canton,322.0,2775.0,0,
54071,Commune simple,245.0,1708.0,0,
16024,Commune simple,120.0,1758.0,0,
54467,Commune simple,292.0,948.0,0,
62836,Commune simple,41.0,298.0,0,
46028,Commune simple,144.0,1393.0,0,
2B176,Commune simple,836.0,314.0,0,
02413,Commune simple,91.0,454.0,0,
39474,Commune simple,235.0,415.0,0,
16150,Commune simple,23.0,1917.0,0,
50399,Commune simple,128.0,672.0,0,
78202,Commune simple,141.0,386.0,0,
95051,Chef-lieu canton,61.0,305.0,0,
80756,Commune simple,117.0,365.0,0,
82144,Commune simple,144.0,2748.0,0,
55466,Commune simple,317.0,1664.0,0,
57045,Commune simple,279.0,398.0,0,
63424,Commune simple,311.0,889.0,0,
11351,Commune simple,162.0,2535.0,0,
83132,Commune simple,294.0,1414.0,0,
21265,Commune simple,367.0,1011.0,0,
01312,Commune simple,369.0,597.0,0,
02580,Chef-lieu canton,126.0,1506.0,0,
14062,Commune simple,51.0,680.0,0,
40221,Commune simple,93.0,2641.0,0,
07093,Commune simple,755.0,2148.0,0,
85164,Commune simple,4.0,2075.0,0,
52196,Commune simple,396.0,1756.0,0,
72323,Commune simple,119.0,715.0,0,
77331,Commune simple,111.0,126.0,0,
05164,Chef-lieu canton,1061.0,3042.0,0,
68192,Commune simple,352.0,520.0,0,
72117,Commune simple,68.0,2252.0,0,
80665,Commune simple,38.0,964.0,0,
55302,Commune simple,265.0,1541.0,0,
2B116,Commune simple,614.0,727.0,0,
18211,Commune simple,175.0,949.0,0,
29238,Commune simple,49.0,936.0,0,
40282,Chef-lieu canton,56.0,4705.0,0,
60209,Commune simple,115.0,598.0,0,
57297,Commune simple,267.0,875.0,0,
60533,Chef-lieu canton,79.0,943.0,0,
31128,Commune simple,246.0,1083.0,0,
26208,Commune simple,170.0,1619.0,0,
40220,Commune simple,141.0,419.0,0,
11093,Commune simple,1063.0,1055.0,0,
80170,Commune simple,99.0,407.0,0,
70360,Commune simple,308.0,772.0,0,
14473,Commune simple,40.0,270.0,0,
64416,Chef-lieu canton,178.0,652.0,0,
16226,Commune simple,52.0,882.0,0,
25514,Commune simple,1015.0,450.0,0,
39175,Commune simple,493.0,745.0,0,
82057,Commune simple,144.0,631.0,0,
76541,Commune simple,116.0,1003.0,0,
49329,Commune simple,57.0,2126.0,0,
42278,Commune simple,685.0,521.0,0,
10345,Commune simple,126.0,1340.0,0,
89252,Commune simple,302.0,1425.0,0,
62693,Commune simple,103.0,1084.0,0,
64434,Commune simple,144.0,404.0,0,
57703,Commune simple,300.0,491.0,0,
89111,Commune simple,190.0,1244.0,0,
69082,Commune simple,371.0,300.0,0,
57001,Commune simple,230.0,593.0,0,
78209,Commune simple,153.0,1217.0,0,
31270,Commune simple,391.0,977.0,0,
19042,Commune simple,375.0,1936.0,0,
66064,Commune simple,1701.0,437.0,0,
89313,Commune simple,156.0,2152.0,0,
71257,Commune simple,207.0,1056.0,0,
65025,Sous-préfecture,455.0,310.0,0,
70242,Commune simple,299.0,1239.0,0,
43040,Sous-préfecture,446.0,1344.0,0,
72078,Commune simple,88.0,1036.0,0,
69135,Chef-lieu canton,643.0,1985.0,0,
39423,Commune simple,527.0,536.0,0,
03231,Commune simple,519.0,1042.0,0,
12209,Chef-lieu canton,726.0,4133.0,0,
24502,Commune simple,156.0,525.0,0,
80455,Commune simple,156.0,256.0,0,
60052,Commune simple,104.0,388.0,0,
76729,Commune simple,142.0,799.0,0,
35286,Commune simple,67.0,559.0,0,
25389,Commune simple,840.0,387.0,0,
50410,Chef-lieu canton,20.0,4321.0,0,
80679,Commune simple,131.0,758.0,0,
18071,Commune simple,166.0,1591.0,0,
73031,Commune simple,367.0,307.0,0,
14057,Commune simple,32.0,1024.0,0,
50323,Commune simple,157.0,1190.0,0,
13209,Préfecture de région,206.0,6358.0,0,
39331,Commune simple,945.0,4991.0,0,
80065,Commune simple,109.0,356.0,0,
59414,Commune simple,24.0,545.0,0,
43037,Commune simple,1208.0,1933.0,0,
51278,Commune simple,114.0,1275.0,0,
57754,Commune simple,229.0,777.0,0,
60484,Commune simple,146.0,614.0,0,
57437,Commune simple,167.0,455.0,0,
87124,Commune simple,401.0,1632.0,0,
84109,Commune simple,186.0,494.0,0,
61382,Commune simple,206.0,1389.0,0,
88525,Commune simple,321.0,681.0,0,
63446,Commune simple,449.0,1614.0,0,
59265,Commune simple,133.0,1579.0,0,
2B299,Commune simple,355.0,319.0,0,
81278,Commune simple,572.0,1249.0,0,
72143,Chef-lieu canton,119.0,2743.0,0,
04224,Commune simple,1215.0,3571.0,0,
32040,Commune simple,198.0,793.0,0,
71420,Chef-lieu canton,183.0,1957.0,0,
88218,Commune simple,651.0,2984.0,0,
27300,Commune simple,136.0,1336.0,0,
16083,Commune simple,92.0,1148.0,0,
51562,Commune simple,104.0,1149.0,0,
80103,Commune simple,86.0,237.0,0,
71574,Commune simple,352.0,1996.0,0,
2B165,Commune simple,229.0,723.0,0,
40305,Commune simple,164.0,1192.0,0,
36034,Commune simple,95.0,4116.0,0,
28085,Préfecture,146.0,1690.0,0,
05051,Commune simple,905.0,1436.0,0,
39089,Commune simple,565.0,363.0,0,
57752,Commune simple,235.0,1080.0,0,
53257,Commune simple,84.0,2193.0,0,
01134,Commune simple,183.0,1219.0,0,
89190,Commune simple,197.0,853.0,0,
02689,Commune simple,125.0,705.0,0,
29281,Commune simple,169.0,1982.0,0,
62270,Chef-lieu canton,88.0,1112.0,0,
47040,Commune simple,50.0,886.0,0,
68163,Commune simple,241.0,1645.0,0,
10242,Commune simple,254.0,1641.0,0,
14271,Commune simple,28.0,680.0,0,
33526,Commune simple,64.0,717.0,0,
62442,Commune simple,103.0,997.0,0,
08312,Commune simple,178.0,704.0,0,
50537,Commune simple,61.0,399.0,0,
22265,Commune simple,75.0,1341.0,0,
16317,Commune simple,90.0,3210.0,0,
31512,Commune simple,205.0,721.0,0,
59219,Commune simple,48.0,282.0,0,
60428,Commune simple,138.0,778.0,0,
14187,Commune simple,123.0,1606.0,0,
10297,Commune simple,109.0,400.0,0,
27415,Commune simple,158.0,1571.0,0,
46130,Commune simple,156.0,1081.0,0,
81090,Commune simple,198.0,605.0,0,
63115,Commune simple,664.0,2056.0,0,
07123,Commune simple,832.0,896.0,0,
60307,Commune simple,71.0,604.0,0,
52145,Commune simple,303.0,1935.0,0,
47324,Chef-lieu canton,103.0,1396.0,0,
63448,Commune simple,807.0,3496.0,0,
14724,Commune simple,4.0,1667.0,0,
58216,Commune simple,315.0,1414.0,0,
47075,Commune simple,184.0,1300.0,0,
21091,Commune simple,454.0,761.0,0,
02429,Commune simple,146.0,386.0,0,
95074,Commune simple,145.0,199.0,0,
38364,Commune simple,822.0,1229.0,1,Grenoble
07237,Commune simple,349.0,2313.0,0,
95487,Commune simple,30.0,521.0,0,
64472,Commune simple,279.0,700.0,0,
24535,Commune simple,209.0,946.0,0,
54159,Commune simple,229.0,1122.0,0,
33100,Commune simple,40.0,1109.0,0,
74191,Commune simple,1548.0,4402.0,0,
51251,Commune simple,96.0,796.0,0,
57160,Commune simple,235.0,2678.0,0,
82085,Commune simple,100.0,1484.0,0,
62292,Commune simple,96.0,641.0,0,
40166,Commune simple,117.0,841.0,0,
61314,Commune simple,186.0,1560.0,0,
59488,Commune simple,69.0,715.0,0,
01347,Commune simple,221.0,663.0,0,
55265,Commune simple,206.0,954.0,0,
77273,Commune simple,110.0,707.0,0,
70576,Commune simple,268.0,882.0,0,
32310,Commune simple,106.0,529.0,0,
16228,Commune simple,122.0,905.0,0,
88459,Commune simple,383.0,392.0,0,
79346,Commune simple,67.0,1181.0,0,
62317,Commune simple,50.0,521.0,0,
76051,Chef-lieu canton,95.0,1226.0,0,
94047,Commune simple,90.0,337.0,0,
01071,Commune simple,525.0,644.0,0,
2A132,Commune simple,426.0,1064.0,0,
02101,Commune simple,130.0,977.0,0,
64094,Commune simple,62.0,4333.0,0,
50137,Commune simple,157.0,1448.0,0,
88312,Commune simple,317.0,551.0,0,
33136,Commune simple,58.0,962.0,0,
12129,Commune simple,652.0,4215.0,0,
28164,Commune simple,139.0,2923.0,0,
25265,Commune simple,231.0,644.0,0,
2B157,Commune simple,1049.0,658.0,0,
11269,Commune simple,24.0,3016.0,0,
07260,Commune simple,234.0,1600.0,0,
